group|var_name|var_label|var_type|var_level|t0_var|time_start|time_end|code_type|code_include|code_exclude|notes
education|long_education|Long education||||||hfaudd|8052||
education|long_education|Long education||||||hfaudd|8059||
education|long_education|Long education||||||hfaudd|8075||
education|long_education|Long education||||||hfaudd|8100||
education|long_education|Long education||||||hfaudd|8101||
education|long_education|Long education||||||hfaudd|8102||
education|long_education|Long education||||||hfaudd|8103||
education|long_education|Long education||||||hfaudd|8104||
education|long_education|Long education||||||hfaudd|8105||
education|long_education|Long education||||||hfaudd|8106||
education|long_education|Long education||||||hfaudd|8107||
education|long_education|Long education||||||hfaudd|8108||
education|long_education|Long education||||||hfaudd|8109||
education|long_education|Long education||||||hfaudd|8110||
education|long_education|Long education||||||hfaudd|8111||
education|long_education|Long education||||||hfaudd|8112||
education|long_education|Long education||||||hfaudd|8113||
education|long_education|Long education||||||hfaudd|8116||
education|long_education|Long education||||||hfaudd|8119||
education|long_education|Long education||||||hfaudd|8120||
education|long_education|Long education||||||hfaudd|8121||
education|long_education|Long education||||||hfaudd|8122||
education|long_education|Long education||||||hfaudd|8123||
education|long_education|Long education||||||hfaudd|8124||
education|long_education|Long education||||||hfaudd|8125||
education|long_education|Long education||||||hfaudd|8126||
education|long_education|Long education||||||hfaudd|8129||
education|long_education|Long education||||||hfaudd|8130||
education|long_education|Long education||||||hfaudd|8132||
education|long_education|Long education||||||hfaudd|8133||
education|long_education|Long education||||||hfaudd|8134||
education|long_education|Long education||||||hfaudd|8135||
education|long_education|Long education||||||hfaudd|8136||
education|long_education|Long education||||||hfaudd|8137||
education|long_education|Long education||||||hfaudd|8138||
education|long_education|Long education||||||hfaudd|8139||
education|long_education|Long education||||||hfaudd|8140||
education|long_education|Long education||||||hfaudd|8147||
education|long_education|Long education||||||hfaudd|8148||
education|long_education|Long education||||||hfaudd|8149||
education|long_education|Long education||||||hfaudd|8150||
education|long_education|Long education||||||hfaudd|8152||
education|long_education|Long education||||||hfaudd|8153||
education|long_education|Long education||||||hfaudd|8154||
education|long_education|Long education||||||hfaudd|8155||
education|long_education|Long education||||||hfaudd|8156||
education|long_education|Long education||||||hfaudd|8157||
education|long_education|Long education||||||hfaudd|8158||
education|long_education|Long education||||||hfaudd|8159||
education|long_education|Long education||||||hfaudd|8161||
education|long_education|Long education||||||hfaudd|8162||
education|long_education|Long education||||||hfaudd|8163||
education|long_education|Long education||||||hfaudd|8164||
education|long_education|Long education||||||hfaudd|8167||
education|long_education|Long education||||||hfaudd|8168||
education|long_education|Long education||||||hfaudd|8169||
education|long_education|Long education||||||hfaudd|8176||
education|long_education|Long education||||||hfaudd|8177||
education|long_education|Long education||||||hfaudd|8178||
education|long_education|Long education||||||hfaudd|8179||
education|long_education|Long education||||||hfaudd|8180||
education|long_education|Long education||||||hfaudd|8186||
education|long_education|Long education||||||hfaudd|8187||
education|long_education|Long education||||||hfaudd|8188||
education|long_education|Long education||||||hfaudd|8190||
education|long_education|Long education||||||hfaudd|8191||
education|long_education|Long education||||||hfaudd|8192||
education|long_education|Long education||||||hfaudd|8193||
education|long_education|Long education||||||hfaudd|8194||
education|long_education|Long education||||||hfaudd|8195||
education|long_education|Long education||||||hfaudd|8196||
education|long_education|Long education||||||hfaudd|8197||
education|long_education|Long education||||||hfaudd|8253||
education|long_education|Long education||||||hfaudd|8255||
education|long_education|Long education||||||hfaudd|8261||
education|long_education|Long education||||||hfaudd|8265||
education|long_education|Long education||||||hfaudd|8271||
education|long_education|Long education||||||hfaudd|8290||
education|long_education|Long education||||||hfaudd|8291||
education|long_education|Long education||||||hfaudd|8292||
education|long_education|Long education||||||hfaudd|8301||
education|long_education|Long education||||||hfaudd|8400||
education|long_education|Long education||||||hfaudd|8401||
education|long_education|Long education||||||hfaudd|8402||
education|long_education|Long education||||||hfaudd|8403||
education|long_education|Long education||||||hfaudd|8404||
education|long_education|Long education||||||hfaudd|8405||
education|long_education|Long education||||||hfaudd|8406||
education|long_education|Long education||||||hfaudd|8407||
education|long_education|Long education||||||hfaudd|8408||
education|long_education|Long education||||||hfaudd|8409||
education|long_education|Long education||||||hfaudd|8410||
education|long_education|Long education||||||hfaudd|8411||
education|long_education|Long education||||||hfaudd|8412||
education|long_education|Long education||||||hfaudd|8413||
education|long_education|Long education||||||hfaudd|8420||
education|long_education|Long education||||||hfaudd|8440||
education|long_education|Long education||||||hfaudd|8441||
education|long_education|Long education||||||hfaudd|8442||
education|long_education|Long education||||||hfaudd|8443||
education|long_education|Long education||||||hfaudd|8444||
education|long_education|Long education||||||hfaudd|8445||
education|long_education|Long education||||||hfaudd|8446||
education|long_education|Long education||||||hfaudd|8447||
education|long_education|Long education||||||hfaudd|8448||
education|long_education|Long education||||||hfaudd|8501||
education|long_education|Long education||||||hfaudd|8502||
education|long_education|Long education||||||hfaudd|8503||
education|long_education|Long education||||||hfaudd|8504||
education|long_education|Long education||||||hfaudd|8505||
education|long_education|Long education||||||hfaudd|8506||
education|long_education|Long education||||||hfaudd|8507||
education|long_education|Long education||||||hfaudd|8508||
education|long_education|Long education||||||hfaudd|8510||
education|long_education|Long education||||||hfaudd|8511||
education|long_education|Long education||||||hfaudd|8518||
education|long_education|Long education||||||hfaudd|8519||
education|long_education|Long education||||||hfaudd|8520||
education|long_education|Long education||||||hfaudd|8521||
education|long_education|Long education||||||hfaudd|8522||
education|long_education|Long education||||||hfaudd|8523||
education|long_education|Long education||||||hfaudd|8524||
education|long_education|Long education||||||hfaudd|8525||
education|long_education|Long education||||||hfaudd|8526||
education|long_education|Long education||||||hfaudd|8552||
education|long_education|Long education||||||hfaudd|8553||
education|long_education|Long education||||||hfaudd|8554||
education|long_education|Long education||||||hfaudd|8555||
education|long_education|Long education||||||hfaudd|8556||
education|long_education|Long education||||||hfaudd|8557||
education|long_education|Long education||||||hfaudd|8558||
education|long_education|Long education||||||hfaudd|8559||
education|long_education|Long education||||||hfaudd|8560||
education|long_education|Long education||||||hfaudd|8561||
education|long_education|Long education||||||hfaudd|8562||
education|long_education|Long education||||||hfaudd|8563||
education|long_education|Long education||||||hfaudd|8586||
education|long_education|Long education||||||hfaudd|8599||
education|long_education|Long education||||||hfaudd|8600||
education|long_education|Long education||||||hfaudd|8601||
education|long_education|Long education||||||hfaudd|8602||
education|long_education|Long education||||||hfaudd|8603||
education|long_education|Long education||||||hfaudd|8604||
education|long_education|Long education||||||hfaudd|8621||
education|long_education|Long education||||||hfaudd|8622||
education|long_education|Long education||||||hfaudd|8623||
education|long_education|Long education||||||hfaudd|8624||
education|long_education|Long education||||||hfaudd|8625||
education|long_education|Long education||||||hfaudd|8626||
education|long_education|Long education||||||hfaudd|8627||
education|long_education|Long education||||||hfaudd|8628||
education|long_education|Long education||||||hfaudd|8629||
education|long_education|Long education||||||hfaudd|8630||
education|long_education|Long education||||||hfaudd|8631||
education|long_education|Long education||||||hfaudd|8632||
education|long_education|Long education||||||hfaudd|8633||
education|long_education|Long education||||||hfaudd|8634||
education|long_education|Long education||||||hfaudd|8635||
education|long_education|Long education||||||hfaudd|8636||
education|long_education|Long education||||||hfaudd|8637||
education|long_education|Long education||||||hfaudd|8638||
education|long_education|Long education||||||hfaudd|8639||
education|long_education|Long education||||||hfaudd|8655||
education|long_education|Long education||||||hfaudd|8656||
education|long_education|Long education||||||hfaudd|8657||
education|long_education|Long education||||||hfaudd|8658||
education|long_education|Long education||||||hfaudd|8670||
education|long_education|Long education||||||hfaudd|8671||
education|long_education|Long education||||||hfaudd|8672||
education|long_education|Long education||||||hfaudd|8673||
education|long_education|Long education||||||hfaudd|8674||
education|long_education|Long education||||||hfaudd|9015||
education|long_education|Long education||||||hfaudd|9020||
education|long_education|Long education||||||hfaudd|9030||
education|long_education|Long education||||||hfaudd|9132||
education|long_education|Long education||||||hfaudd|9144||
education|long_education|Long education||||||hfaudd|9167||
education|long_education|Long education||||||hfaudd|9171||
education|long_education|Long education||||||hfaudd|9172||
education|long_education|Long education||||||hfaudd|9176||
education|long_education|Long education||||||hfaudd|9197||
education|long_education|Long education||||||hfaudd|9203||
education|long_education|Long education||||||hfaudd|9224||
education|long_education|Long education||||||hfaudd|9258||
education|long_education|Long education||||||hfaudd|9266||
education|long_education|Long education||||||hfaudd|9267||
education|long_education|Long education||||||hfaudd|9269||
education|long_education|Long education||||||hfaudd|9390||
education|long_education|Long education||||||hfaudd|9430||
education|long_education|Long education||||||hfaudd|9450||
education|long_education|Long education||||||hfaudd|9470||
education|long_education|Long education||||||hfaudd|9474||
education|long_education|Long education||||||hfaudd|9477||
education|long_education|Long education||||||hfaudd|9488||
education|long_education|Long education||||||hfaudd|9492||
education|long_education|Long education||||||hfaudd|9495||
education|long_education|Long education||||||hfaudd|9502||
education|long_education|Long education||||||hfaudd|9518||
education|long_education|Long education||||||hfaudd|9529||
education|long_education|Long education||||||hfaudd|9531||
education|long_education|Long education||||||hfaudd|9533||
education|long_education|Long education||||||hfaudd|9534||
education|long_education|Long education||||||hfaudd|9535||
education|long_education|Long education||||||hfaudd|9536||
education|long_education|Long education||||||hfaudd|9537||
education|long_education|Long education||||||hfaudd|9538||
education|long_education|Long education||||||hfaudd|9539||
education|long_education|Long education||||||hfaudd|9541||
education|long_education|Long education||||||hfaudd|9542||
education|long_education|Long education||||||hfaudd|9556||
education|long_education|Long education||||||hfaudd|9571||
education|long_education|Long education||||||hfaudd|9572||
education|long_education|Long education||||||hfaudd|9574||
education|long_education|Long education||||||hfaudd|9580||
education|long_education|Long education||||||hfaudd|9584||
education|long_education|Long education||||||hfaudd|9585||
education|long_education|Long education||||||hfaudd|9586||
education|long_education|Long education||||||hfaudd|9588||
education|long_education|Long education||||||hfaudd|9589||
education|long_education|Long education||||||hfaudd|9618||
education|long_education|Long education||||||hfaudd|9620||
education|long_education|Long education||||||hfaudd|9655||
education|long_education|Long education||||||hfaudd|9658||
education|long_education|Long education||||||hfaudd|9687||
education|long_education|Long education||||||hfaudd|9688||
education|long_education|Long education||||||hfaudd|9705||
education|long_education|Long education||||||hfaudd|9707||
education|long_education|Long education||||||hfaudd|9714||
