__label|__var|additional_relative_req|var_pop|agegroup|closest_relative_group|case_relative|__stat_char|__stat_num2|__stat_num3|__stat_num1
closest_relative_type: father|closest_relative_type|no|bd_05#inc_2016_2021|0-24|father|0|873 (100.0)|100||873
__n|__n|no|bd_05#inc_2016_2021|0-24|father|1|873 (100.0)|100||873
male|male|no|bd_05#inc_2016_2021|0-24|father|1|873 (100.0)|100||873
cci_g: title|cci_g|no|bd_05#inc_2016_2021|0-24|father|1||||
cci_g: +3|cci_g|no|bd_05#inc_2016_2021|0-24|father|1|5 (0.6)|0.573||5
cci_g: 0|cci_g|no|bd_05#inc_2016_2021|0-24|father|1|814 (93.2)|93.242||814
cci_g: 1-2|cci_g|no|bd_05#inc_2016_2021|0-24|father|1|54 (6.2)|6.186||54
age_index|age_index|no|bd_05#inc_2016_2021|0-24|father|1|37.1 (32.3;43.9)|32.284|43.937|37.106
education_level: title|education_level|no|bd_05#inc_2016_2021|0-24|father|1||||
education_level: long_education|education_level|no|bd_05#inc_2016_2021|0-24|father|1|243 (27.8)|27.835||243
education_level: medium_education|education_level|no|bd_05#inc_2016_2021|0-24|father|1|383 (43.9)|43.872||383
education_level: no_education|education_level|no|bd_05#inc_2016_2021|0-24|father|1|44 (5.0)|5.04||44
education_level: short_education|education_level|no|bd_05#inc_2016_2021|0-24|father|1|203 (23.3)|23.253||203
closest_relative_type: title|closest_relative_type|no|bd_05#inc_2016_2021|0-24|father|1||||
closest_relative_type: father|closest_relative_type|no|bd_05#inc_2016_2021|0-24|father|1|873 (100.0)|100||873
__n|__n|no|bd_05#prev_2021|0-24|father|0|4,061 (100.0)|100||4061
male|male|no|bd_05#prev_2021|0-24|father|0|4,061 (100.0)|100||4061
cci_g: title|cci_g|no|bd_05#prev_2021|0-24|father|0||||
cci_g: +3|cci_g|no|bd_05#prev_2021|0-24|father|0|52 (1.3)|1.28||52
cci_g: 0|cci_g|no|bd_05#prev_2021|0-24|father|0|3,592 (88.5)|88.451||3592
cci_g: 1-2|cci_g|no|bd_05#prev_2021|0-24|father|0|417 (10.3)|10.268||417
age_index|age_index|no|bd_05#prev_2021|0-24|father|0|48.3 (42.4;53.6)|42.381|53.603|48.251
education_level: title|education_level|no|bd_05#prev_2021|0-24|father|0||||
education_level: long_education|education_level|no|bd_05#prev_2021|0-24|father|0|1,239 (30.5)|30.51||1239
education_level: medium_education|education_level|no|bd_05#prev_2021|0-24|father|0|1,946 (47.9)|47.919||1946
education_level: no_education|education_level|no|bd_05#prev_2021|0-24|father|0|144 (3.5)|3.546||144
education_level: short_education|education_level|no|bd_05#prev_2021|0-24|father|0|732 (18.0)|18.025||732
closest_relative_type: title|closest_relative_type|no|bd_05#prev_2021|0-24|father|0||||
closest_relative_type: father|closest_relative_type|no|bd_05#prev_2021|0-24|father|0|4,061 (100.0)|100||4061
__n|__n|no|bd_05#prev_2021|0-24|father|1|4,061 (100.0)|100||4061
male|male|no|bd_05#prev_2021|0-24|father|1|4,061 (100.0)|100||4061
cci_g: title|cci_g|no|bd_05#prev_2021|0-24|father|1||||
cci_g: +3|cci_g|no|bd_05#prev_2021|0-24|father|1|71 (1.7)|1.748||71
cci_g: 0|cci_g|no|bd_05#prev_2021|0-24|father|1|3,546 (87.3)|87.318||3546
cci_g: 1-2|cci_g|no|bd_05#prev_2021|0-24|father|1|444 (10.9)|10.933||444
age_index|age_index|no|bd_05#prev_2021|0-24|father|1|48.3 (42.3;53.9)|42.271|53.929|48.292
education_level: title|education_level|no|bd_05#prev_2021|0-24|father|1||||
education_level: long_education|education_level|no|bd_05#prev_2021|0-24|father|1|1,062 (26.2)|26.151||1062
education_level: medium_education|education_level|no|bd_05#prev_2021|0-24|father|1|1,949 (48.0)|47.993||1949
education_level: no_education|education_level|no|bd_05#prev_2021|0-24|father|1|129 (3.2)|3.177||129
education_level: short_education|education_level|no|bd_05#prev_2021|0-24|father|1|921 (22.7)|22.679||921
closest_relative_type: title|closest_relative_type|no|bd_05#prev_2021|0-24|father|1||||
closest_relative_type: father|closest_relative_type|no|bd_05#prev_2021|0-24|father|1|4,061 (100.0)|100||4061
__n|__n|no|bd_06#inc_2016_2021|0-24|father|0|27 (100.0)|100||27
male|male|no|bd_06#inc_2016_2021|0-24|father|0|27 (100.0)|100||27
cci_g: title|cci_g|no|bd_06#inc_2016_2021|0-24|father|0||||
cci_g: +3|cci_g|no|bd_06#inc_2016_2021|0-24|father|0|0 (0.0)|0||0
cci_g: 0|cci_g|no|bd_06#inc_2016_2021|0-24|father|0|*|||
cci_g: 1-2|cci_g|no|bd_06#inc_2016_2021|0-24|father|0|*|||
age_index|age_index|no|bd_06#inc_2016_2021|0-24|father|0|45.6 (38.3;51.3)|38.324|51.284|45.64
education_level: title|education_level|no|bd_06#inc_2016_2021|0-24|father|0||||
education_level: long_education|education_level|no|bd_06#inc_2016_2021|0-24|father|0|*|||
education_level: medium_education|education_level|no|bd_06#inc_2016_2021|0-24|father|0|11 (40.7)|40.741||11
education_level: no_education|education_level|no|bd_06#inc_2016_2021|0-24|father|0|*|||
education_level: short_education|education_level|no|bd_06#inc_2016_2021|0-24|father|0|*|||
closest_relative_type: title|closest_relative_type|no|bd_06#inc_2016_2021|0-24|father|0||||
closest_relative_type: father|closest_relative_type|no|bd_06#inc_2016_2021|0-24|father|0|27 (100.0)|100||27
__n|__n|no|bd_06#inc_2016_2021|0-24|father|1|27 (100.0)|100||27
male|male|no|bd_06#inc_2016_2021|0-24|father|1|27 (100.0)|100||27
cci_g: title|cci_g|no|bd_06#inc_2016_2021|0-24|father|1||||
cci_g: +3|cci_g|no|bd_06#inc_2016_2021|0-24|father|1|0 (0.0)|0||0
cci_g: 0|cci_g|no|bd_06#inc_2016_2021|0-24|father|1|21 (77.8)|77.778||21
cci_g: 1-2|cci_g|no|bd_06#inc_2016_2021|0-24|father|1|6 (22.2)|22.222||6
age_index|age_index|no|bd_06#inc_2016_2021|0-24|father|1|48.8 (39.2;54.3)|39.206|54.331|48.795
education_level: title|education_level|no|bd_06#inc_2016_2021|0-24|father|1||||
education_level: long_education|education_level|no|bd_06#inc_2016_2021|0-24|father|1|7 (25.9)|25.926||7
education_level: medium_education|education_level|no|bd_06#inc_2016_2021|0-24|father|1|11 (40.7)|40.741||11
education_level: no_education|education_level|no|bd_06#inc_2016_2021|0-24|father|1|0 (0.0)|0||0
education_level: short_education|education_level|no|bd_06#inc_2016_2021|0-24|father|1|9 (33.3)|33.333||9
closest_relative_type: title|closest_relative_type|no|bd_06#inc_2016_2021|0-24|father|1||||
closest_relative_type: father|closest_relative_type|no|bd_06#inc_2016_2021|0-24|father|1|27 (100.0)|100||27
__n|__n|no|bd_06#prev_2021|0-24|father|0|63 (100.0)|100||63
male|male|no|bd_06#prev_2021|0-24|father|0|63 (100.0)|100||63
cci_g: title|cci_g|no|bd_06#prev_2021|0-24|father|0||||
cci_g: +3|cci_g|no|bd_06#prev_2021|0-24|father|0|*|||
cci_g: 0|cci_g|no|bd_06#prev_2021|0-24|father|0|*|||
cci_g: 1-2|cci_g|no|bd_06#prev_2021|0-24|father|0|*|||
age_index|age_index|no|bd_06#prev_2021|0-24|father|0|50.7 (43.8;55.2)|43.77|55.205|50.685
education_level: title|education_level|no|bd_06#prev_2021|0-24|father|0||||
education_level: long_education|education_level|no|bd_06#prev_2021|0-24|father|0|22 (34.9)|34.921||22
education_level: medium_education|education_level|no|bd_06#prev_2021|0-24|father|0|27 (42.9)|42.857||27
education_level: no_education|education_level|no|bd_06#prev_2021|0-24|father|0|*|||
education_level: short_education|education_level|no|bd_06#prev_2021|0-24|father|0|*|||
closest_relative_type: title|closest_relative_type|no|bd_06#prev_2021|0-24|father|0||||
closest_relative_type: father|closest_relative_type|no|bd_06#prev_2021|0-24|father|0|63 (100.0)|100||63
__n|__n|no|bd_06#prev_2021|0-24|father|1|63 (100.0)|100||63
male|male|no|bd_06#prev_2021|0-24|father|1|63 (100.0)|100||63
cci_g: title|cci_g|no|bd_06#prev_2021|0-24|father|1||||
cci_g: +3|cci_g|no|bd_06#prev_2021|0-24|father|1|*|||
cci_g: 0|cci_g|no|bd_06#prev_2021|0-24|father|1|*|||
cci_g: 1-2|cci_g|no|bd_06#prev_2021|0-24|father|1|*|||
age_index|age_index|no|bd_06#prev_2021|0-24|father|1|49.8 (42.8;55.7)|42.775|55.663|49.775
education_level: title|education_level|no|bd_06#prev_2021|0-24|father|1||||
education_level: long_education|education_level|no|bd_06#prev_2021|0-24|father|1|20 (31.7)|31.746||20
education_level: medium_education|education_level|no|bd_06#prev_2021|0-24|father|1|29 (46.0)|46.032||29
education_level: no_education|education_level|no|bd_06#prev_2021|0-24|father|1|*|||
education_level: short_education|education_level|no|bd_06#prev_2021|0-24|father|1|*|||
closest_relative_type: title|closest_relative_type|no|bd_06#prev_2021|0-24|father|1||||
closest_relative_type: father|closest_relative_type|no|bd_06#prev_2021|0-24|father|1|63 (100.0)|100||63
__n|__n|no|bd_07#inc_2016_2021|0-24|father|0|23,140 (100.0)|100||23140
male|male|no|bd_07#inc_2016_2021|0-24|father|0|23,140 (100.0)|100||23140
cci_g: title|cci_g|no|bd_07#inc_2016_2021|0-24|father|0||||
cci_g: +3|cci_g|no|bd_07#inc_2016_2021|0-24|father|0|355 (1.5)|1.534||355
cci_g: 0|cci_g|no|bd_07#inc_2016_2021|0-24|father|0|20,202 (87.3)|87.303||20202
cci_g: 1-2|cci_g|no|bd_07#inc_2016_2021|0-24|father|0|2,583 (11.2)|11.162||2583
age_index|age_index|no|bd_07#inc_2016_2021|0-24|father|0|52.1 (48.3;56.1)|48.268|56.082|52.14
education_level: title|education_level|no|bd_07#inc_2016_2021|0-24|father|0||||
education_level: long_education|education_level|no|bd_07#inc_2016_2021|0-24|father|0|5,938 (25.7)|25.661||5938
education_level: medium_education|education_level|no|bd_07#inc_2016_2021|0-24|father|0|12,597 (54.4)|54.438||12597
education_level: no_education|education_level|no|bd_07#inc_2016_2021|0-24|father|0|673 (2.9)|2.908||673
education_level: short_education|education_level|no|bd_07#inc_2016_2021|0-24|father|0|3,932 (17.0)|16.992||3932
closest_relative_type: title|closest_relative_type|no|bd_07#inc_2016_2021|0-24|father|0||||
closest_relative_type: father|closest_relative_type|no|bd_07#inc_2016_2021|0-24|father|0|23,140 (100.0)|100||23140
__n|__n|no|bd_07#inc_2016_2021|0-24|father|1|23,140 (100.0)|100||23140
male|male|no|bd_07#inc_2016_2021|0-24|father|1|23,140 (100.0)|100||23140
cci_g: title|cci_g|no|bd_07#inc_2016_2021|0-24|father|1||||
cci_g: +3|cci_g|no|bd_07#inc_2016_2021|0-24|father|1|363 (1.6)|1.569||363
cci_g: 0|cci_g|no|bd_07#inc_2016_2021|0-24|father|1|19,934 (86.1)|86.145||19934
cci_g: 1-2|cci_g|no|bd_07#inc_2016_2021|0-24|father|1|2,843 (12.3)|12.286||2843
age_index|age_index|no|bd_07#inc_2016_2021|0-24|father|1|52.1 (48.3;56.2)|48.277|56.209|52.148
education_level: title|education_level|no|bd_07#inc_2016_2021|0-24|father|1||||
education_level: long_education|education_level|no|bd_07#inc_2016_2021|0-24|father|1|5,987 (25.9)|25.873||5987
education_level: medium_education|education_level|no|bd_07#inc_2016_2021|0-24|father|1|12,026 (52.0)|51.971||12026
education_level: no_education|education_level|no|bd_07#inc_2016_2021|0-24|father|1|561 (2.4)|2.424||561
education_level: short_education|education_level|no|bd_07#inc_2016_2021|0-24|father|1|4,566 (19.7)|19.732||4566
closest_relative_type: title|closest_relative_type|no|bd_07#inc_2016_2021|0-24|father|1||||
closest_relative_type: father|closest_relative_type|no|bd_07#inc_2016_2021|0-24|father|1|23,140 (100.0)|100||23140
__n|__n|no|bd_07#prev_2021|0-24|father|0|18,831 (100.0)|100||18831
male|male|no|bd_07#prev_2021|0-24|father|0|18,831 (100.0)|100||18831
cci_g: title|cci_g|no|bd_07#prev_2021|0-24|father|0||||
cci_g: +3|cci_g|no|bd_07#prev_2021|0-24|father|0|294 (1.6)|1.561||294
cci_g: 0|cci_g|no|bd_07#prev_2021|0-24|father|0|16,295 (86.5)|86.533||16295
cci_g: 1-2|cci_g|no|bd_07#prev_2021|0-24|father|0|2,242 (11.9)|11.906||2242
age_index|age_index|no|bd_07#prev_2021|0-24|father|0|53.7 (49.9;57.5)|49.885|57.507|53.721
education_level: title|education_level|no|bd_07#prev_2021|0-24|father|0||||
education_level: long_education|education_level|no|bd_07#prev_2021|0-24|father|0|4,966 (26.4)|26.371||4966
education_level: medium_education|education_level|no|bd_07#prev_2021|0-24|father|0|10,096 (53.6)|53.614||10096
education_level: no_education|education_level|no|bd_07#prev_2021|0-24|father|0|527 (2.8)|2.799||527
education_level: short_education|education_level|no|bd_07#prev_2021|0-24|father|0|3,242 (17.2)|17.216||3242
closest_relative_type: title|closest_relative_type|no|bd_07#prev_2021|0-24|father|0||||
closest_relative_type: father|closest_relative_type|no|bd_07#prev_2021|0-24|father|0|18,831 (100.0)|100||18831
__n|__n|no|bd_07#prev_2021|0-24|father|1|18,831 (100.0)|100||18831
male|male|no|bd_07#prev_2021|0-24|father|1|18,831 (100.0)|100||18831
cci_g: title|cci_g|no|bd_07#prev_2021|0-24|father|1||||
cci_g: +3|cci_g|no|bd_07#prev_2021|0-24|father|1|340 (1.8)|1.806||340
cci_g: 0|cci_g|no|bd_07#prev_2021|0-24|father|1|16,030 (85.1)|85.126||16030
cci_g: 1-2|cci_g|no|bd_07#prev_2021|0-24|father|1|2,461 (13.1)|13.069||2461
age_index|age_index|no|bd_07#prev_2021|0-24|father|1|53.8 (49.9;57.6)|49.948|57.595|53.822
education_level: title|education_level|no|bd_07#prev_2021|0-24|father|1||||
education_level: long_education|education_level|no|bd_07#prev_2021|0-24|father|1|5,012 (26.6)|26.616||5012
education_level: medium_education|education_level|no|bd_07#prev_2021|0-24|father|1|9,930 (52.7)|52.732||9930
education_level: no_education|education_level|no|bd_07#prev_2021|0-24|father|1|390 (2.1)|2.071||390
education_level: short_education|education_level|no|bd_07#prev_2021|0-24|father|1|3,499 (18.6)|18.581||3499
closest_relative_type: title|closest_relative_type|no|bd_07#prev_2021|0-24|father|1||||
closest_relative_type: father|closest_relative_type|no|bd_07#prev_2021|0-24|father|1|18,831 (100.0)|100||18831
__n|__n|no|bd_08#inc_2016_2021|0-24|father|0|49,390 (100.0)|100||49390
male|male|no|bd_08#inc_2016_2021|0-24|father|0|49,390 (100.0)|100||49390
cci_g: title|cci_g|no|bd_08#inc_2016_2021|0-24|father|0||||
cci_g: +3|cci_g|no|bd_08#inc_2016_2021|0-24|father|0|531 (1.1)|1.075||531
cci_g: 0|cci_g|no|bd_08#inc_2016_2021|0-24|father|0|44,716 (90.5)|90.537||44716
cci_g: 1-2|cci_g|no|bd_08#inc_2016_2021|0-24|father|0|4,143 (8.4)|8.388||4143
age_index|age_index|no|bd_08#inc_2016_2021|0-24|father|0|46.2 (41.0;51.5)|40.993|51.516|46.191
education_level: title|education_level|no|bd_08#inc_2016_2021|0-24|father|0||||
education_level: long_education|education_level|no|bd_08#inc_2016_2021|0-24|father|0|15,196 (30.8)|30.767||15196
education_level: medium_education|education_level|no|bd_08#inc_2016_2021|0-24|father|0|23,918 (48.4)|48.427||23918
education_level: no_education|education_level|no|bd_08#inc_2016_2021|0-24|father|0|1,677 (3.4)|3.395||1677
education_level: short_education|education_level|no|bd_08#inc_2016_2021|0-24|father|0|8,599 (17.4)|17.41||8599
closest_relative_type: title|closest_relative_type|no|bd_08#inc_2016_2021|0-24|father|0||||
closest_relative_type: father|closest_relative_type|no|bd_08#inc_2016_2021|0-24|father|0|49,390 (100.0)|100||49390
__n|__n|no|bd_08#inc_2016_2021|0-24|father|1|49,390 (100.0)|100||49390
male|male|no|bd_08#inc_2016_2021|0-24|father|1|49,390 (100.0)|100||49390
cci_g: title|cci_g|no|bd_08#inc_2016_2021|0-24|father|1||||
cci_g: +3|cci_g|no|bd_08#inc_2016_2021|0-24|father|1|618 (1.3)|1.251||618
cci_g: 0|cci_g|no|bd_08#inc_2016_2021|0-24|father|1|43,999 (89.1)|89.085||43999
cci_g: 1-2|cci_g|no|bd_08#inc_2016_2021|0-24|father|1|4,773 (9.7)|9.664||4773
age_index|age_index|no|bd_08#inc_2016_2021|0-24|father|1|45.9 (40.4;51.4)|40.403|51.367|45.852
education_level: title|education_level|no|bd_08#inc_2016_2021|0-24|father|1||||
education_level: long_education|education_level|no|bd_08#inc_2016_2021|0-24|father|1|12,873 (26.1)|26.064||12873
education_level: medium_education|education_level|no|bd_08#inc_2016_2021|0-24|father|1|24,182 (49.0)|48.961||24182
education_level: no_education|education_level|no|bd_08#inc_2016_2021|0-24|father|1|1,397 (2.8)|2.829||1397
education_level: short_education|education_level|no|bd_08#inc_2016_2021|0-24|father|1|10,938 (22.1)|22.146||10938
closest_relative_type: title|closest_relative_type|no|bd_08#inc_2016_2021|0-24|father|1||||
closest_relative_type: father|closest_relative_type|no|bd_08#inc_2016_2021|0-24|father|1|49,390 (100.0)|100||49390
__n|__n|no|bd_08#prev_2021|0-24|father|0|83,499 (100.0)|100||83499
male|male|no|bd_08#prev_2021|0-24|father|0|83,499 (100.0)|100||83499
cci_g: title|cci_g|no|bd_08#prev_2021|0-24|father|0||||
cci_g: +3|cci_g|no|bd_08#prev_2021|0-24|father|0|1,226 (1.5)|1.468||1226
cci_g: 0|cci_g|no|bd_08#prev_2021|0-24|father|0|73,473 (88.0)|87.993||73473
cci_g: 1-2|cci_g|no|bd_08#prev_2021|0-24|father|0|8,800 (10.5)|10.539||8800
age_index|age_index|no|bd_08#prev_2021|0-24|father|0|50.1 (45.3;54.8)|45.326|54.792|50.063
education_level: title|education_level|no|bd_08#prev_2021|0-24|father|0||||
education_level: long_education|education_level|no|bd_08#prev_2021|0-24|father|0|24,732 (29.6)|29.62||24732
education_level: medium_education|education_level|no|bd_08#prev_2021|0-24|father|0|41,530 (49.7)|49.737||41530
education_level: no_education|education_level|no|bd_08#prev_2021|0-24|father|0|2,673 (3.2)|3.201||2673
education_level: short_education|education_level|no|bd_08#prev_2021|0-24|father|0|14,564 (17.4)|17.442||14564
closest_relative_type: title|closest_relative_type|no|bd_08#prev_2021|0-24|father|0||||
closest_relative_type: father|closest_relative_type|no|bd_08#prev_2021|0-24|father|0|83,499 (100.0)|100||83499
__n|__n|no|bd_08#prev_2021|0-24|father|1|83,499 (100.0)|100||83499
male|male|no|bd_08#prev_2021|0-24|father|1|83,499 (100.0)|100||83499
cci_g: title|cci_g|no|bd_08#prev_2021|0-24|father|1||||
cci_g: +3|cci_g|no|bd_08#prev_2021|0-24|father|1|1,498 (1.8)|1.794||1498
cci_g: 0|cci_g|no|bd_08#prev_2021|0-24|father|1|71,845 (86.0)|86.043||71845
cci_g: 1-2|cci_g|no|bd_08#prev_2021|0-24|father|1|10,156 (12.2)|12.163||10156
age_index|age_index|no|bd_08#prev_2021|0-24|father|1|49.6 (44.7;54.5)|44.667|54.526|49.581
education_level: title|education_level|no|bd_08#prev_2021|0-24|father|1||||
education_level: long_education|education_level|no|bd_08#prev_2021|0-24|father|1|20,266 (24.3)|24.271||20266
education_level: medium_education|education_level|no|bd_08#prev_2021|0-24|father|1|41,850 (50.1)|50.12||41850
education_level: no_education|education_level|no|bd_08#prev_2021|0-24|father|1|1,968 (2.4)|2.357||1968
education_level: short_education|education_level|no|bd_08#prev_2021|0-24|father|1|19,415 (23.3)|23.252||19415
closest_relative_type: title|closest_relative_type|no|bd_08#prev_2021|0-24|father|1||||
closest_relative_type: father|closest_relative_type|no|bd_08#prev_2021|0-24|father|1|83,499 (100.0)|100||83499
__n|__n|no|bd_09#inc_2016_2021|0-24|father|0|6,647 (100.0)|100||6647
male|male|no|bd_09#inc_2016_2021|0-24|father|0|6,647 (100.0)|100||6647
cci_g: title|cci_g|no|bd_09#inc_2016_2021|0-24|father|0||||
cci_g: +3|cci_g|no|bd_09#inc_2016_2021|0-24|father|0|121 (1.8)|1.82||121
cci_g: 0|cci_g|no|bd_09#inc_2016_2021|0-24|father|0|5,738 (86.3)|86.325||5738
cci_g: 1-2|cci_g|no|bd_09#inc_2016_2021|0-24|father|0|788 (11.9)|11.855||788
age_index|age_index|no|bd_09#inc_2016_2021|0-24|father|0|52.2 (48.4;56.3)|48.422|56.345|52.249
education_level: title|education_level|no|bd_09#inc_2016_2021|0-24|father|0||||
education_level: long_education|education_level|no|bd_09#inc_2016_2021|0-24|father|0|1,707 (25.7)|25.681||1707
education_level: medium_education|education_level|no|bd_09#inc_2016_2021|0-24|father|0|3,508 (52.8)|52.776||3508
education_level: no_education|education_level|no|bd_09#inc_2016_2021|0-24|father|0|200 (3.0)|3.009||200
education_level: short_education|education_level|no|bd_09#inc_2016_2021|0-24|father|0|1,232 (18.5)|18.535||1232
closest_relative_type: title|closest_relative_type|no|bd_09#inc_2016_2021|0-24|father|0||||
closest_relative_type: father|closest_relative_type|no|bd_09#inc_2016_2021|0-24|father|0|6,647 (100.0)|100||6647
__n|__n|no|bd_09#inc_2016_2021|0-24|father|1|6,647 (100.0)|100||6647
male|male|no|bd_09#inc_2016_2021|0-24|father|1|6,647 (100.0)|100||6647
