__label|__var|additional_relative_req|var_pop|agegroup|closest_relative_group|case_relative|__stat_char|__stat_num2|__stat_num3|__stat_num1
education_level: short_education|education_level|no|bd_04#prev_2021|0-24|father|1|146 (19.8)|19.7564276048714||146
closest_relative_type: title|closest_relative_type|no|bd_04#prev_2021|0-24|father|1||||
closest_relative_type: father|closest_relative_type|no|bd_04#prev_2021|0-24|father|1|739 (100.0)|100||739
__n|__n|no|bd_05#inc_2016_2021|0-24|father|0|873 (100.0)|100||873
male|male|no|bd_05#inc_2016_2021|0-24|father|0|873 (100.0)|100||873
cci_g: title|cci_g|no|bd_05#inc_2016_2021|0-24|father|0||||
cci_g: +3|cci_g|no|bd_05#inc_2016_2021|0-24|father|0|9 (1.0)|1.03092783505154||9
cci_g: 0|cci_g|no|bd_05#inc_2016_2021|0-24|father|0|828 (94.8)|94.8453608247422||828
cci_g: 1-2|cci_g|no|bd_05#inc_2016_2021|0-24|father|0|36 (4.1)|4.12371134020618||36
age_index|age_index|no|bd_05#inc_2016_2021|0-24|father|0|37.4 (32.5;43.5)|32.5369863013698|43.5191256830601|37.37260274
education_level: title|education_level|no|bd_05#inc_2016_2021|0-24|father|0||||
education_level: long_education|education_level|no|bd_05#inc_2016_2021|0-24|father|0|284 (32.5)|32.5315005727376||284
education_level: medium_education|education_level|no|bd_05#inc_2016_2021|0-24|father|0|379 (43.4)|43.4135166093929||379
education_level: no_education|education_level|no|bd_05#inc_2016_2021|0-24|father|0|48 (5.5)|5.49828178694158||48
education_level: short_education|education_level|no|bd_05#inc_2016_2021|0-24|father|0|162 (18.6)|18.5567010309278||162
closest_relative_type: title|closest_relative_type|no|bd_05#inc_2016_2021|0-24|father|0||||
closest_relative_type: father|closest_relative_type|no|bd_05#inc_2016_2021|0-24|father|0|873 (100.0)|100||873
__n|__n|no|bd_05#inc_2016_2021|0-24|father|1|873 (100.0)|100||873
male|male|no|bd_05#inc_2016_2021|0-24|father|1|873 (100.0)|100||873
cci_g: title|cci_g|no|bd_05#inc_2016_2021|0-24|father|1||||
cci_g: +3|cci_g|no|bd_05#inc_2016_2021|0-24|father|1|5 (0.6)|0.57273768613974||5
cci_g: 0|cci_g|no|bd_05#inc_2016_2021|0-24|father|1|814 (93.2)|93.2416953035509||814
cci_g: 1-2|cci_g|no|bd_05#inc_2016_2021|0-24|father|1|54 (6.2)|6.18556701030928||54
age_index|age_index|no|bd_05#inc_2016_2021|0-24|father|1|37.1 (32.3;43.9)|32.2841530054644|43.9369863013698|37.105898645
education_level: title|education_level|no|bd_05#inc_2016_2021|0-24|father|1||||
education_level: long_education|education_level|no|bd_05#inc_2016_2021|0-24|father|1|243 (27.8)|27.8350515463917||243
education_level: medium_education|education_level|no|bd_05#inc_2016_2021|0-24|father|1|383 (43.9)|43.8717067583047||383
education_level: no_education|education_level|no|bd_05#inc_2016_2021|0-24|father|1|44 (5.0)|5.04009163802978||44
education_level: short_education|education_level|no|bd_05#inc_2016_2021|0-24|father|1|203 (23.3)|23.2531500572737||203
closest_relative_type: title|closest_relative_type|no|bd_05#inc_2016_2021|0-24|father|1||||
closest_relative_type: father|closest_relative_type|no|bd_05#inc_2016_2021|0-24|father|1|873 (100.0)|100||873
__n|__n|no|bd_05#prev_2021|0-24|father|0|4,061 (100.0)|100||4061
male|male|no|bd_05#prev_2021|0-24|father|0|4,061 (100.0)|100||4061
cci_g: title|cci_g|no|bd_05#prev_2021|0-24|father|0||||
cci_g: +3|cci_g|no|bd_05#prev_2021|0-24|father|0|60 (1.5)|1.47746860379216||60
cci_g: 0|cci_g|no|bd_05#prev_2021|0-24|father|0|3,633 (89.5)|89.4607239596158||3633
cci_g: 1-2|cci_g|no|bd_05#prev_2021|0-24|father|0|368 (9.1)|9.06180743659197||368
age_index|age_index|no|bd_05#prev_2021|0-24|father|0|48.2 (42.3;53.8)|42.3369863013698|53.786301369863|48.158469945
education_level: title|education_level|no|bd_05#prev_2021|0-24|father|0||||
education_level: long_education|education_level|no|bd_05#prev_2021|0-24|father|0|1,222 (30.1)|30.0911105639005||1222
education_level: medium_education|education_level|no|bd_05#prev_2021|0-24|father|0|2,020 (49.7)|49.7414429943363||2020
education_level: no_education|education_level|no|bd_05#prev_2021|0-24|father|0|141 (3.5)|3.47205121891159||141
education_level: short_education|education_level|no|bd_05#prev_2021|0-24|father|0|678 (16.7)|16.6953952228515||678
closest_relative_type: title|closest_relative_type|no|bd_05#prev_2021|0-24|father|0||||
closest_relative_type: father|closest_relative_type|no|bd_05#prev_2021|0-24|father|0|4,061 (100.0)|100||4061
__n|__n|no|bd_05#prev_2021|0-24|father|1|4,061 (100.0)|100||4061
male|male|no|bd_05#prev_2021|0-24|father|1|4,061 (100.0)|100||4061
cci_g: title|cci_g|no|bd_05#prev_2021|0-24|father|1||||
cci_g: +3|cci_g|no|bd_05#prev_2021|0-24|father|1|71 (1.7)|1.74833784782073||71
cci_g: 0|cci_g|no|bd_05#prev_2021|0-24|father|1|3,546 (87.3)|87.3183944841172||3546
cci_g: 1-2|cci_g|no|bd_05#prev_2021|0-24|father|1|444 (10.9)|10.933267668062||444
age_index|age_index|no|bd_05#prev_2021|0-24|father|1|48.3 (42.3;53.9)|42.2712328767123|53.9287671232876|48.292349727
education_level: title|education_level|no|bd_05#prev_2021|0-24|father|1||||
education_level: long_education|education_level|no|bd_05#prev_2021|0-24|father|1|1,062 (26.2)|26.1511942871214||1062
education_level: medium_education|education_level|no|bd_05#prev_2021|0-24|father|1|1,949 (48.0)|47.9931051465156||1949
education_level: no_education|education_level|no|bd_05#prev_2021|0-24|father|1|129 (3.2)|3.17655749815316||129
education_level: short_education|education_level|no|bd_05#prev_2021|0-24|father|1|921 (22.7)|22.6791430682098||921
closest_relative_type: title|closest_relative_type|no|bd_05#prev_2021|0-24|father|1||||
closest_relative_type: father|closest_relative_type|no|bd_05#prev_2021|0-24|father|1|4,061 (100.0)|100||4061
__n|__n|no|bd_06#inc_2016_2021|0-24|father|0|27 (100.0)|100||27
male|male|no|bd_06#inc_2016_2021|0-24|father|0|27 (100.0)|100||27
cci_g: title|cci_g|no|bd_06#inc_2016_2021|0-24|father|0||||
cci_g: +3|cci_g|no|bd_06#inc_2016_2021|0-24|father|0|*|M|M|M
cci_g: 0|cci_g|no|bd_06#inc_2016_2021|0-24|father|0|*|M|M|M
cci_g: 1-2|cci_g|no|bd_06#inc_2016_2021|0-24|father|0|*|M|M|M
age_index|age_index|no|bd_06#inc_2016_2021|0-24|father|0|47.4 (41.8;53.9)|41.8136986301369|53.9276592559323|47.357923497
education_level: title|education_level|no|bd_06#inc_2016_2021|0-24|father|0||||
education_level: long_education|education_level|no|bd_06#inc_2016_2021|0-24|father|0|8 (29.6)|29.6296296296296||8
education_level: medium_education|education_level|no|bd_06#inc_2016_2021|0-24|father|0|12 (44.4)|44.4444444444444||12
education_level: no_education|education_level|no|bd_06#inc_2016_2021|0-24|father|0|0 (0.0)|0||0
education_level: short_education|education_level|no|bd_06#inc_2016_2021|0-24|father|0|7 (25.9)|25.9259259259259||7
closest_relative_type: title|closest_relative_type|no|bd_06#inc_2016_2021|0-24|father|0||||
closest_relative_type: father|closest_relative_type|no|bd_06#inc_2016_2021|0-24|father|0|27 (100.0)|100||27
__n|__n|no|bd_06#inc_2016_2021|0-24|father|1|27 (100.0)|100||27
male|male|no|bd_06#inc_2016_2021|0-24|father|1|27 (100.0)|100||27
cci_g: title|cci_g|no|bd_06#inc_2016_2021|0-24|father|1||||
cci_g: +3|cci_g|no|bd_06#inc_2016_2021|0-24|father|1|0 (0.0)|0||0
cci_g: 0|cci_g|no|bd_06#inc_2016_2021|0-24|father|1|21 (77.8)|77.7777777777777||21
cci_g: 1-2|cci_g|no|bd_06#inc_2016_2021|0-24|father|1|6 (22.2)|22.2222222222222||6
age_index|age_index|no|bd_06#inc_2016_2021|0-24|father|1|48.8 (39.2;54.3)|39.2055393367767|54.3305112658133|48.794520548
education_level: title|education_level|no|bd_06#inc_2016_2021|0-24|father|1||||
education_level: long_education|education_level|no|bd_06#inc_2016_2021|0-24|father|1|7 (25.9)|25.9259259259259||7
education_level: medium_education|education_level|no|bd_06#inc_2016_2021|0-24|father|1|11 (40.7)|40.7407407407407||11
education_level: no_education|education_level|no|bd_06#inc_2016_2021|0-24|father|1|0 (0.0)|0||0
education_level: short_education|education_level|no|bd_06#inc_2016_2021|0-24|father|1|9 (33.3)|33.3333333333333||9
closest_relative_type: title|closest_relative_type|no|bd_06#inc_2016_2021|0-24|father|1||||
closest_relative_type: father|closest_relative_type|no|bd_06#inc_2016_2021|0-24|father|1|27 (100.0)|100||27
__n|__n|no|bd_06#prev_2021|0-24|father|0|63 (100.0)|100||63
male|male|no|bd_06#prev_2021|0-24|father|0|63 (100.0)|100||63
cci_g: title|cci_g|no|bd_06#prev_2021|0-24|father|0||||
cci_g: +3|cci_g|no|bd_06#prev_2021|0-24|father|0|*|M|M|M
cci_g: 0|cci_g|no|bd_06#prev_2021|0-24|father|0|*|M|M|M
cci_g: 1-2|cci_g|no|bd_06#prev_2021|0-24|father|0|*|M|M|M
age_index|age_index|no|bd_06#prev_2021|0-24|father|0|50.6 (45.3;57.3)|45.3232876712328|57.3424657534246|50.556164384
education_level: title|education_level|no|bd_06#prev_2021|0-24|father|0||||
education_level: long_education|education_level|no|bd_06#prev_2021|0-24|father|0|17 (27.0)|26.9841269841269||17
education_level: medium_education|education_level|no|bd_06#prev_2021|0-24|father|0|33 (52.4)|52.3809523809524||33
education_level: no_education|education_level|no|bd_06#prev_2021|0-24|father|0|*|M|M|M
education_level: short_education|education_level|no|bd_06#prev_2021|0-24|father|0|*|M|M|M
closest_relative_type: title|closest_relative_type|no|bd_06#prev_2021|0-24|father|0||||
closest_relative_type: father|closest_relative_type|no|bd_06#prev_2021|0-24|father|0|63 (100.0)|100||63
__n|__n|no|bd_06#prev_2021|0-24|father|1|63 (100.0)|100||63
male|male|no|bd_06#prev_2021|0-24|father|1|63 (100.0)|100||63
cci_g: title|cci_g|no|bd_06#prev_2021|0-24|father|1||||
cci_g: +3|cci_g|no|bd_06#prev_2021|0-24|father|1|*|M|M|M
cci_g: 0|cci_g|no|bd_06#prev_2021|0-24|father|1|*|M|M|M
cci_g: 1-2|cci_g|no|bd_06#prev_2021|0-24|father|1|*|M|M|M
age_index|age_index|no|bd_06#prev_2021|0-24|father|1|49.8 (42.8;55.7)|42.7753424657534|55.6630136986301|49.775342466
education_level: title|education_level|no|bd_06#prev_2021|0-24|father|1||||
education_level: long_education|education_level|no|bd_06#prev_2021|0-24|father|1|20 (31.7)|31.7460317460317||20
education_level: medium_education|education_level|no|bd_06#prev_2021|0-24|father|1|29 (46.0)|46.031746031746||29
education_level: no_education|education_level|no|bd_06#prev_2021|0-24|father|1|*|M|M|M
education_level: short_education|education_level|no|bd_06#prev_2021|0-24|father|1|*|M|M|M
closest_relative_type: title|closest_relative_type|no|bd_06#prev_2021|0-24|father|1||||
closest_relative_type: father|closest_relative_type|no|bd_06#prev_2021|0-24|father|1|63 (100.0)|100||63
__n|__n|no|bd_07#inc_2016_2021|0-24|father|0|23,140 (100.0)|100||23140
male|male|no|bd_07#inc_2016_2021|0-24|father|0|23,140 (100.0)|100||23140
cci_g: title|cci_g|no|bd_07#inc_2016_2021|0-24|father|0||||
cci_g: +3|cci_g|no|bd_07#inc_2016_2021|0-24|father|0|382 (1.7)|1.65082108902333||382
cci_g: 0|cci_g|no|bd_07#inc_2016_2021|0-24|father|0|20,241 (87.5)|87.4719101123595||20241
cci_g: 1-2|cci_g|no|bd_07#inc_2016_2021|0-24|father|0|2,517 (10.9)|10.8772687986171||2517
age_index|age_index|no|bd_07#inc_2016_2021|0-24|father|0|52.2 (48.4;56.2)|48.3561643835616|56.1504229358485|52.166894977
education_level: title|education_level|no|bd_07#inc_2016_2021|0-24|father|0||||
education_level: long_education|education_level|no|bd_07#inc_2016_2021|0-24|father|0|6,074 (26.2)|26.2489196197061||6074
education_level: medium_education|education_level|no|bd_07#inc_2016_2021|0-24|father|0|12,358 (53.4)|53.4053586862575||12358
education_level: no_education|education_level|no|bd_07#inc_2016_2021|0-24|father|0|641 (2.8)|2.77009507346586||641
education_level: short_education|education_level|no|bd_07#inc_2016_2021|0-24|father|0|4,067 (17.6)|17.5756266205704||4067
closest_relative_type: title|closest_relative_type|no|bd_07#inc_2016_2021|0-24|father|0||||
closest_relative_type: father|closest_relative_type|no|bd_07#inc_2016_2021|0-24|father|0|23,140 (100.0)|100||23140
__n|__n|no|bd_07#inc_2016_2021|0-24|father|1|23,140 (100.0)|100||23140
male|male|no|bd_07#inc_2016_2021|0-24|father|1|23,140 (100.0)|100||23140
cci_g: title|cci_g|no|bd_07#inc_2016_2021|0-24|father|1||||
cci_g: +3|cci_g|no|bd_07#inc_2016_2021|0-24|father|1|363 (1.6)|1.56871218668971||363
cci_g: 0|cci_g|no|bd_07#inc_2016_2021|0-24|father|1|19,934 (86.1)|86.1452031114952||19934
cci_g: 1-2|cci_g|no|bd_07#inc_2016_2021|0-24|father|1|2,843 (12.3)|12.286084701815||2843
age_index|age_index|no|bd_07#inc_2016_2021|0-24|father|1|52.1 (48.3;56.2)|48.2765925593233|56.2094393292911|52.147746837
education_level: title|education_level|no|bd_07#inc_2016_2021|0-24|father|1||||
education_level: long_education|education_level|no|bd_07#inc_2016_2021|0-24|father|1|5,987 (25.9)|25.8729472774416||5987
education_level: medium_education|education_level|no|bd_07#inc_2016_2021|0-24|father|1|12,026 (52.0)|51.9706136560069||12026
education_level: no_education|education_level|no|bd_07#inc_2016_2021|0-24|father|1|561 (2.4)|2.42437337942955||561
education_level: short_education|education_level|no|bd_07#inc_2016_2021|0-24|father|1|4,566 (19.7)|19.7320656871218||4566
closest_relative_type: title|closest_relative_type|no|bd_07#inc_2016_2021|0-24|father|1||||
closest_relative_type: father|closest_relative_type|no|bd_07#inc_2016_2021|0-24|father|1|23,140 (100.0)|100||23140
__n|__n|no|bd_07#prev_2021|0-24|father|0|18,831 (100.0)|100||18831
male|male|no|bd_07#prev_2021|0-24|father|0|18,831 (100.0)|100||18831
cci_g: title|cci_g|no|bd_07#prev_2021|0-24|father|0||||
cci_g: +3|cci_g|no|bd_07#prev_2021|0-24|father|0|339 (1.8)|1.80022303648239||339
cci_g: 0|cci_g|no|bd_07#prev_2021|0-24|father|0|16,193 (86.0)|85.9911847485529||16193
cci_g: 1-2|cci_g|no|bd_07#prev_2021|0-24|father|0|2,299 (12.2)|12.2085922149646||2299
age_index|age_index|no|bd_07#prev_2021|0-24|father|0|53.7 (49.9;57.4)|49.9232876712328|57.4191780821917|53.728767123
education_level: title|education_level|no|bd_07#prev_2021|0-24|father|0||||
education_level: long_education|education_level|no|bd_07#prev_2021|0-24|father|0|4,944 (26.3)|26.2545802134777||4944
education_level: medium_education|education_level|no|bd_07#prev_2021|0-24|father|0|10,094 (53.6)|53.6031012691838||10094
education_level: no_education|education_level|no|bd_07#prev_2021|0-24|father|0|460 (2.4)|2.44278052148053||460
education_level: short_education|education_level|no|bd_07#prev_2021|0-24|father|0|3,333 (17.7)|17.6995379958578||3333
closest_relative_type: title|closest_relative_type|no|bd_07#prev_2021|0-24|father|0||||
closest_relative_type: father|closest_relative_type|no|bd_07#prev_2021|0-24|father|0|18,831 (100.0)|100||18831
__n|__n|no|bd_07#prev_2021|0-24|father|1|18,831 (100.0)|100||18831
male|male|no|bd_07#prev_2021|0-24|father|1|18,831 (100.0)|100||18831
cci_g: title|cci_g|no|bd_07#prev_2021|0-24|father|1||||
cci_g: +3|cci_g|no|bd_07#prev_2021|0-24|father|1|340 (1.8)|1.80553342892039||340
cci_g: 0|cci_g|no|bd_07#prev_2021|0-24|father|1|16,030 (85.1)|85.1255907811587||16030
cci_g: 1-2|cci_g|no|bd_07#prev_2021|0-24|father|1|2,461 (13.1)|13.0688757899208||2461
age_index|age_index|no|bd_07#prev_2021|0-24|father|1|53.8 (49.9;57.6)|49.9479452054794|57.5945205479452|53.821917808
education_level: title|education_level|no|bd_07#prev_2021|0-24|father|1||||
education_level: long_education|education_level|no|bd_07#prev_2021|0-24|father|1|5,012 (26.6)|26.6156868992618||5012
education_level: medium_education|education_level|no|bd_07#prev_2021|0-24|father|1|9,930 (52.7)|52.7321969093516||9930
education_level: no_education|education_level|no|bd_07#prev_2021|0-24|father|1|390 (2.1)|2.07105305082045||390
education_level: short_education|education_level|no|bd_07#prev_2021|0-24|father|1|3,499 (18.6)|18.581063140566||3499
closest_relative_type: title|closest_relative_type|no|bd_07#prev_2021|0-24|father|1||||
closest_relative_type: father|closest_relative_type|no|bd_07#prev_2021|0-24|father|1|18,831 (100.0)|100||18831
__n|__n|no|bd_08#inc_2016_2021|0-24|father|0|49,390 (100.0)|100||49390
male|male|no|bd_08#inc_2016_2021|0-24|father|0|49,390 (100.0)|100||49390
cci_g: title|cci_g|no|bd_08#inc_2016_2021|0-24|father|0||||
cci_g: +3|cci_g|no|bd_08#inc_2016_2021|0-24|father|0|538 (1.1)|1.08928932982385||538
cci_g: 0|cci_g|no|bd_08#inc_2016_2021|0-24|father|0|44,531 (90.2)|90.161976108524||44531
cci_g: 1-2|cci_g|no|bd_08#inc_2016_2021|0-24|father|0|4,321 (8.7)|8.74873456165215||4321
age_index|age_index|no|bd_08#inc_2016_2021|0-24|father|0|46.2 (41.0;51.5)|40.994954712179|51.5013698630137|46.216438356
education_level: title|education_level|no|bd_08#inc_2016_2021|0-24|father|0||||
education_level: long_education|education_level|no|bd_08#inc_2016_2021|0-24|father|0|15,183 (30.7)|30.7410406964972||15183
education_level: medium_education|education_level|no|bd_08#inc_2016_2021|0-24|father|0|23,768 (48.1)|48.1231018424782||23768
education_level: no_education|education_level|no|bd_08#inc_2016_2021|0-24|father|0|1,718 (3.5)|3.47843693055274||1718
education_level: short_education|education_level|no|bd_08#inc_2016_2021|0-24|father|0|8,721 (17.7)|17.6574205304717||8721
closest_relative_type: title|closest_relative_type|no|bd_08#inc_2016_2021|0-24|father|0||||
closest_relative_type: father|closest_relative_type|no|bd_08#inc_2016_2021|0-24|father|0|49,390 (100.0)|100||49390
__n|__n|no|bd_08#inc_2016_2021|0-24|father|1|49,390 (100.0)|100||49390
male|male|no|bd_08#inc_2016_2021|0-24|father|1|49,390 (100.0)|100||49390
cci_g: title|cci_g|no|bd_08#inc_2016_2021|0-24|father|1||||
cci_g: +3|cci_g|no|bd_08#inc_2016_2021|0-24|father|1|618 (1.3)|1.25126543834784||618
cci_g: 0|cci_g|no|bd_08#inc_2016_2021|0-24|father|1|43,999 (89.1)|89.0848349868394||43999
cci_g: 1-2|cci_g|no|bd_08#inc_2016_2021|0-24|father|1|4,773 (9.7)|9.66389957481271||4773
age_index|age_index|no|bd_08#inc_2016_2021|0-24|father|1|45.9 (40.4;51.4)|40.4027397260274|51.3673104274272|45.85178157
education_level: title|education_level|no|bd_08#inc_2016_2021|0-24|father|1||||
education_level: long_education|education_level|no|bd_08#inc_2016_2021|0-24|father|1|12,873 (26.1)|26.0639805628669||12873
education_level: medium_education|education_level|no|bd_08#inc_2016_2021|0-24|father|1|24,182 (49.0)|48.9613282040899||24182
education_level: no_education|education_level|no|bd_08#inc_2016_2021|0-24|father|1|1,397 (2.8)|2.82850779510022||1397
education_level: short_education|education_level|no|bd_08#inc_2016_2021|0-24|father|1|10,938 (22.1)|22.1461834379429||10938
closest_relative_type: title|closest_relative_type|no|bd_08#inc_2016_2021|0-24|father|1||||
closest_relative_type: father|closest_relative_type|no|bd_08#inc_2016_2021|0-24|father|1|49,390 (100.0)|100||49390
__n|__n|no|bd_08#prev_2021|0-24|father|0|83,499 (100.0)|100||83499
male|male|no|bd_08#prev_2021|0-24|father|0|83,499 (100.0)|100||83499
cci_g: title|cci_g|no|bd_08#prev_2021|0-24|father|0||||
cci_g: +3|cci_g|no|bd_08#prev_2021|0-24|father|0|1,260 (1.5)|1.50900010778572||1260
cci_g: 0|cci_g|no|bd_08#prev_2021|0-24|father|0|73,462 (88.0)|87.9794967604402||73462
cci_g: 1-2|cci_g|no|bd_08#prev_2021|0-24|father|0|8,777 (10.5)|10.511503131774||8777
age_index|age_index|no|bd_08#prev_2021|0-24|father|0|50.0 (45.3;54.8)|45.3260273972602|54.8136986301369|50.024657534
