__label|__var|same_education_req|var_pop|agegroup|closest_relative_type|case_relative|__stat_char|__stat_num2|__stat_num3|__stat_num1
male|male|no|bd_05#prev_2021|0-24|father|1|4,061 (100.0)|100||4061
cci_g: title|cci_g|no|bd_05#prev_2021|0-24|father|1||||
cci_g: +3|cci_g|no|bd_05#prev_2021|0-24|father|1|71 (1.7)|1.74833784782073||71
cci_g: 0|cci_g|no|bd_05#prev_2021|0-24|father|1|3,546 (87.3)|87.3183944841172||3546
cci_g: 1-2|cci_g|no|bd_05#prev_2021|0-24|father|1|444 (10.9)|10.933267668062||444
age_index|age_index|no|bd_05#prev_2021|0-24|father|1|48.3 (42.3;53.9)|42.2712328767123|53.9287671232876|48.292349727
education_level: title|education_level|no|bd_05#prev_2021|0-24|father|1||||
education_level: long_education|education_level|no|bd_05#prev_2021|0-24|father|1|1,062 (26.2)|26.1511942871214||1062
education_level: medium_education|education_level|no|bd_05#prev_2021|0-24|father|1|1,949 (48.0)|47.9931051465156||1949
education_level: no_education|education_level|no|bd_05#prev_2021|0-24|father|1|129 (3.2)|3.17655749815316||129
education_level: short_education|education_level|no|bd_05#prev_2021|0-24|father|1|921 (22.7)|22.6791430682098||921
__n|__n|no|bd_06#inc_2016_2021|0-24|father|0|27 (100.0)|100||27
male|male|no|bd_06#inc_2016_2021|0-24|father|0|27 (100.0)|100||27
cci_g: title|cci_g|no|bd_06#inc_2016_2021|0-24|father|0||||
cci_g: +3|cci_g|no|bd_06#inc_2016_2021|0-24|father|0|0 (0.0)|0||0
cci_g: 0|cci_g|no|bd_06#inc_2016_2021|0-24|father|0|22 (81.5)|81.4814814814814||22
cci_g: 1-2|cci_g|no|bd_06#inc_2016_2021|0-24|father|0|5 (18.5)|18.5185185185185||5
age_index|age_index|no|bd_06#inc_2016_2021|0-24|father|0|46.1 (41.1;51.8)|41.1045437532749|51.7534246575342|46.053492028
education_level: title|education_level|no|bd_06#inc_2016_2021|0-24|father|0||||
education_level: long_education|education_level|no|bd_06#inc_2016_2021|0-24|father|0|10 (37.0)|37.037037037037||10
education_level: medium_education|education_level|no|bd_06#inc_2016_2021|0-24|father|0|10 (37.0)|37.037037037037||10
education_level: no_education|education_level|no|bd_06#inc_2016_2021|0-24|father|0|0 (0.0)|0||0
education_level: short_education|education_level|no|bd_06#inc_2016_2021|0-24|father|0|7 (25.9)|25.9259259259259||7
__n|__n|no|bd_06#inc_2016_2021|0-24|father|1|27 (100.0)|100||27
male|male|no|bd_06#inc_2016_2021|0-24|father|1|27 (100.0)|100||27
cci_g: title|cci_g|no|bd_06#inc_2016_2021|0-24|father|1||||
cci_g: +3|cci_g|no|bd_06#inc_2016_2021|0-24|father|1|0 (0.0)|0||0
cci_g: 0|cci_g|no|bd_06#inc_2016_2021|0-24|father|1|21 (77.8)|77.7777777777777||21
cci_g: 1-2|cci_g|no|bd_06#inc_2016_2021|0-24|father|1|6 (22.2)|22.2222222222222||6
age_index|age_index|no|bd_06#inc_2016_2021|0-24|father|1|48.8 (39.2;54.3)|39.2055393367767|54.3305112658133|48.794520548
education_level: title|education_level|no|bd_06#inc_2016_2021|0-24|father|1||||
education_level: long_education|education_level|no|bd_06#inc_2016_2021|0-24|father|1|7 (25.9)|25.9259259259259||7
education_level: medium_education|education_level|no|bd_06#inc_2016_2021|0-24|father|1|11 (40.7)|40.7407407407407||11
education_level: no_education|education_level|no|bd_06#inc_2016_2021|0-24|father|1|0 (0.0)|0||0
education_level: short_education|education_level|no|bd_06#inc_2016_2021|0-24|father|1|9 (33.3)|33.3333333333333||9
__n|__n|no|bd_06#prev_2021|0-24|father|0|63 (100.0)|100||63
male|male|no|bd_06#prev_2021|0-24|father|0|63 (100.0)|100||63
cci_g: title|cci_g|no|bd_06#prev_2021|0-24|father|0||||
cci_g: +3|cci_g|no|bd_06#prev_2021|0-24|father|0|*|M|M|M
cci_g: 0|cci_g|no|bd_06#prev_2021|0-24|father|0|*|M|M|M
cci_g: 1-2|cci_g|no|bd_06#prev_2021|0-24|father|0|*|M|M|M
age_index|age_index|no|bd_06#prev_2021|0-24|father|0|51.1 (43.9;56.2)|43.8767123287671|56.1666666666666|51.079452055
education_level: title|education_level|no|bd_06#prev_2021|0-24|father|0||||
education_level: long_education|education_level|no|bd_06#prev_2021|0-24|father|0|*|M|M|M
education_level: medium_education|education_level|no|bd_06#prev_2021|0-24|father|0|30 (47.6)|47.6190476190476||30
education_level: no_education|education_level|no|bd_06#prev_2021|0-24|father|0|*|M|M|M
education_level: short_education|education_level|no|bd_06#prev_2021|0-24|father|0|*|M|M|M
__n|__n|no|bd_06#prev_2021|0-24|father|1|63 (100.0)|100||63
male|male|no|bd_06#prev_2021|0-24|father|1|63 (100.0)|100||63
cci_g: title|cci_g|no|bd_06#prev_2021|0-24|father|1||||
cci_g: +3|cci_g|no|bd_06#prev_2021|0-24|father|1|*|M|M|M
cci_g: 0|cci_g|no|bd_06#prev_2021|0-24|father|1|*|M|M|M
cci_g: 1-2|cci_g|no|bd_06#prev_2021|0-24|father|1|*|M|M|M
age_index|age_index|no|bd_06#prev_2021|0-24|father|1|49.8 (42.8;55.7)|42.7753424657534|55.6630136986301|49.775342466
education_level: title|education_level|no|bd_06#prev_2021|0-24|father|1||||
education_level: long_education|education_level|no|bd_06#prev_2021|0-24|father|1|20 (31.7)|31.7460317460317||20
education_level: medium_education|education_level|no|bd_06#prev_2021|0-24|father|1|29 (46.0)|46.031746031746||29
education_level: no_education|education_level|no|bd_06#prev_2021|0-24|father|1|*|M|M|M
education_level: short_education|education_level|no|bd_06#prev_2021|0-24|father|1|*|M|M|M
__n|__n|no|bd_07#inc_2016_2021|0-24|father|0|23,140 (100.0)|100||23140
male|male|no|bd_07#inc_2016_2021|0-24|father|0|23,140 (100.0)|100||23140
cci_g: title|cci_g|no|bd_07#inc_2016_2021|0-24|father|0||||
cci_g: +3|cci_g|no|bd_07#inc_2016_2021|0-24|father|0|390 (1.7)|1.68539325842696||390
cci_g: 0|cci_g|no|bd_07#inc_2016_2021|0-24|father|0|20,189 (87.2)|87.2471910112359||20189
cci_g: 1-2|cci_g|no|bd_07#inc_2016_2021|0-24|father|0|2,561 (11.1)|11.067415730337||2561
age_index|age_index|no|bd_07#inc_2016_2021|0-24|father|0|52.2 (48.3;56.2)|48.3491017291713|56.2185792349726|52.183561644
education_level: title|education_level|no|bd_07#inc_2016_2021|0-24|father|0||||
education_level: long_education|education_level|no|bd_07#inc_2016_2021|0-24|father|0|6,102 (26.4)|26.3699222126188||6102
education_level: medium_education|education_level|no|bd_07#inc_2016_2021|0-24|father|0|12,305 (53.2)|53.1763180639585||12305
education_level: no_education|education_level|no|bd_07#inc_2016_2021|0-24|father|0|622 (2.7)|2.68798617113223||622
education_level: short_education|education_level|no|bd_07#inc_2016_2021|0-24|father|0|4,111 (17.8)|17.7657735522904||4111
__n|__n|no|bd_07#inc_2016_2021|0-24|father|1|23,140 (100.0)|100||23140
male|male|no|bd_07#inc_2016_2021|0-24|father|1|23,140 (100.0)|100||23140
cci_g: title|cci_g|no|bd_07#inc_2016_2021|0-24|father|1||||
cci_g: +3|cci_g|no|bd_07#inc_2016_2021|0-24|father|1|363 (1.6)|1.56871218668971||363
cci_g: 0|cci_g|no|bd_07#inc_2016_2021|0-24|father|1|19,934 (86.1)|86.1452031114952||19934
cci_g: 1-2|cci_g|no|bd_07#inc_2016_2021|0-24|father|1|2,843 (12.3)|12.286084701815||2843
age_index|age_index|no|bd_07#inc_2016_2021|0-24|father|1|52.1 (48.3;56.2)|48.2765925593233|56.2094393292911|52.147746837
education_level: title|education_level|no|bd_07#inc_2016_2021|0-24|father|1||||
education_level: long_education|education_level|no|bd_07#inc_2016_2021|0-24|father|1|5,987 (25.9)|25.8729472774416||5987
education_level: medium_education|education_level|no|bd_07#inc_2016_2021|0-24|father|1|12,026 (52.0)|51.9706136560069||12026
education_level: no_education|education_level|no|bd_07#inc_2016_2021|0-24|father|1|561 (2.4)|2.42437337942955||561
education_level: short_education|education_level|no|bd_07#inc_2016_2021|0-24|father|1|4,566 (19.7)|19.7320656871218||4566
__n|__n|no|bd_07#prev_2021|0-24|father|0|18,831 (100.0)|100||18831
male|male|no|bd_07#prev_2021|0-24|father|0|18,831 (100.0)|100||18831
cci_g: title|cci_g|no|bd_07#prev_2021|0-24|father|0||||
cci_g: +3|cci_g|no|bd_07#prev_2021|0-24|father|0|292 (1.6)|1.55063459189634||292
cci_g: 0|cci_g|no|bd_07#prev_2021|0-24|father|0|16,253 (86.3)|86.309808294833||16253
cci_g: 1-2|cci_g|no|bd_07#prev_2021|0-24|father|0|2,286 (12.1)|12.1395571132706||2286
age_index|age_index|no|bd_07#prev_2021|0-24|father|0|53.7 (49.9;57.4)|49.8876712328767|57.4273972602739|53.745205479
education_level: title|education_level|no|bd_07#prev_2021|0-24|father|0||||
education_level: long_education|education_level|no|bd_07#prev_2021|0-24|father|0|5,009 (26.6)|26.5997557219478||5009
education_level: medium_education|education_level|no|bd_07#prev_2021|0-24|father|0|9,891 (52.5)|52.5250916042695||9891
education_level: no_education|education_level|no|bd_07#prev_2021|0-24|father|0|513 (2.7)|2.72423132069459||513
education_level: short_education|education_level|no|bd_07#prev_2021|0-24|father|0|3,418 (18.2)|18.1509213530879||3418
__n|__n|no|bd_07#prev_2021|0-24|father|1|18,831 (100.0)|100||18831
male|male|no|bd_07#prev_2021|0-24|father|1|18,831 (100.0)|100||18831
cci_g: title|cci_g|no|bd_07#prev_2021|0-24|father|1||||
cci_g: +3|cci_g|no|bd_07#prev_2021|0-24|father|1|340 (1.8)|1.80553342892039||340
cci_g: 0|cci_g|no|bd_07#prev_2021|0-24|father|1|16,030 (85.1)|85.1255907811587||16030
cci_g: 1-2|cci_g|no|bd_07#prev_2021|0-24|father|1|2,461 (13.1)|13.0688757899208||2461
age_index|age_index|no|bd_07#prev_2021|0-24|father|1|53.8 (49.9;57.6)|49.9479452054794|57.5945205479452|53.821917808
education_level: title|education_level|no|bd_07#prev_2021|0-24|father|1||||
education_level: long_education|education_level|no|bd_07#prev_2021|0-24|father|1|5,012 (26.6)|26.6156868992618||5012
education_level: medium_education|education_level|no|bd_07#prev_2021|0-24|father|1|9,930 (52.7)|52.7321969093516||9930
education_level: no_education|education_level|no|bd_07#prev_2021|0-24|father|1|390 (2.1)|2.07105305082045||390
education_level: short_education|education_level|no|bd_07#prev_2021|0-24|father|1|3,499 (18.6)|18.581063140566||3499
__n|__n|no|bd_08#inc_2016_2021|0-24|father|0|49,390 (100.0)|100||49390
male|male|no|bd_08#inc_2016_2021|0-24|father|0|49,390 (100.0)|100||49390
cci_g: title|cci_g|no|bd_08#inc_2016_2021|0-24|father|0||||
cci_g: +3|cci_g|no|bd_08#inc_2016_2021|0-24|father|0|522 (1.1)|1.05689410811905||522
cci_g: 0|cci_g|no|bd_08#inc_2016_2021|0-24|father|0|44,468 (90.0)|90.0344199230613||44468
cci_g: 1-2|cci_g|no|bd_08#inc_2016_2021|0-24|father|0|4,400 (8.9)|8.9086859688196||4400
age_index|age_index|no|bd_08#inc_2016_2021|0-24|father|0|46.2 (41.0;51.5)|40.9888913840856|51.4821917808219|46.172752452
education_level: title|education_level|no|bd_08#inc_2016_2021|0-24|father|0||||
education_level: long_education|education_level|no|bd_08#inc_2016_2021|0-24|father|0|15,339 (31.1)|31.056894108119||15339
education_level: medium_education|education_level|no|bd_08#inc_2016_2021|0-24|father|0|23,839 (48.3)|48.2668556387932||23839
education_level: no_education|education_level|no|bd_08#inc_2016_2021|0-24|father|0|1,540 (3.1)|3.11804008908686||1540
education_level: short_education|education_level|no|bd_08#inc_2016_2021|0-24|father|0|8,672 (17.6)|17.5582101640008||8672
__n|__n|no|bd_08#inc_2016_2021|0-24|father|1|49,390 (100.0)|100||49390
male|male|no|bd_08#inc_2016_2021|0-24|father|1|49,390 (100.0)|100||49390
cci_g: title|cci_g|no|bd_08#inc_2016_2021|0-24|father|1||||
cci_g: +3|cci_g|no|bd_08#inc_2016_2021|0-24|father|1|618 (1.3)|1.25126543834784||618
cci_g: 0|cci_g|no|bd_08#inc_2016_2021|0-24|father|1|43,999 (89.1)|89.0848349868394||43999
cci_g: 1-2|cci_g|no|bd_08#inc_2016_2021|0-24|father|1|4,773 (9.7)|9.66389957481271||4773
age_index|age_index|no|bd_08#inc_2016_2021|0-24|father|1|45.9 (40.4;51.4)|40.4027397260274|51.3673104274272|45.85178157
education_level: title|education_level|no|bd_08#inc_2016_2021|0-24|father|1||||
education_level: long_education|education_level|no|bd_08#inc_2016_2021|0-24|father|1|12,873 (26.1)|26.0639805628669||12873
education_level: medium_education|education_level|no|bd_08#inc_2016_2021|0-24|father|1|24,182 (49.0)|48.9613282040899||24182
education_level: no_education|education_level|no|bd_08#inc_2016_2021|0-24|father|1|1,397 (2.8)|2.82850779510022||1397
education_level: short_education|education_level|no|bd_08#inc_2016_2021|0-24|father|1|10,938 (22.1)|22.1461834379429||10938
__n|__n|no|bd_08#prev_2021|0-24|father|0|83,499 (100.0)|100||83499
male|male|no|bd_08#prev_2021|0-24|father|0|83,499 (100.0)|100||83499
cci_g: title|cci_g|no|bd_08#prev_2021|0-24|father|0||||
cci_g: +3|cci_g|no|bd_08#prev_2021|0-24|father|0|1,244 (1.5)|1.4898382016551||1244
cci_g: 0|cci_g|no|bd_08#prev_2021|0-24|father|0|73,678 (88.2)|88.2381824932035||73678
cci_g: 1-2|cci_g|no|bd_08#prev_2021|0-24|father|0|8,577 (10.3)|10.2719793051413||8577
age_index|age_index|no|bd_08#prev_2021|0-24|father|0|50.1 (45.4;54.8)|45.3616438356164|54.7780821917808|50.076712329
education_level: title|education_level|no|bd_08#prev_2021|0-24|father|0||||
education_level: long_education|education_level|no|bd_08#prev_2021|0-24|father|0|24,836 (29.7)|29.744068791243||24836
education_level: medium_education|education_level|no|bd_08#prev_2021|0-24|father|0|41,344 (49.5)|49.5143654415023||41344
education_level: no_education|education_level|no|bd_08#prev_2021|0-24|father|0|2,625 (3.1)|3.14375022455358||2625
education_level: short_education|education_level|no|bd_08#prev_2021|0-24|father|0|14,694 (17.6)|17.5978155427011||14694
__n|__n|no|bd_08#prev_2021|0-24|father|1|83,499 (100.0)|100||83499
male|male|no|bd_08#prev_2021|0-24|father|1|83,499 (100.0)|100||83499
cci_g: title|cci_g|no|bd_08#prev_2021|0-24|father|1||||
cci_g: +3|cci_g|no|bd_08#prev_2021|0-24|father|1|1,498 (1.8)|1.79403346147858||1498
cci_g: 0|cci_g|no|bd_08#prev_2021|0-24|father|1|71,845 (86.0)|86.0429466221152||71845
cci_g: 1-2|cci_g|no|bd_08#prev_2021|0-24|father|1|10,156 (12.2)|12.1630199164061||10156
age_index|age_index|no|bd_08#prev_2021|0-24|father|1|49.6 (44.7;54.5)|44.6666666666666|54.5260273972602|49.580821918
education_level: title|education_level|no|bd_08#prev_2021|0-24|father|1||||
education_level: long_education|education_level|no|bd_08#prev_2021|0-24|father|1|20,266 (24.3)|24.2709493526868||20266
education_level: medium_education|education_level|no|bd_08#prev_2021|0-24|father|1|41,850 (50.1)|50.1203607228829||41850
education_level: no_education|education_level|no|bd_08#prev_2021|0-24|father|1|1,968 (2.4)|2.35691445406531||1968
education_level: short_education|education_level|no|bd_08#prev_2021|0-24|father|1|19,415 (23.3)|23.2517754703649||19415
__n|__n|no|bd_09#inc_2016_2021|0-24|father|0|6,372 (100.0)|100||6372
male|male|no|bd_09#inc_2016_2021|0-24|father|0|6,372 (100.0)|100||6372
cci_g: title|cci_g|no|bd_09#inc_2016_2021|0-24|father|0||||
cci_g: +3|cci_g|no|bd_09#inc_2016_2021|0-24|father|0|106 (1.7)|1.66352793471437||106
cci_g: 0|cci_g|no|bd_09#inc_2016_2021|0-24|father|0|5,518 (86.6)|86.5976145637162||5518
cci_g: 1-2|cci_g|no|bd_09#inc_2016_2021|0-24|father|0|748 (11.7)|11.7388575015693||748
age_index|age_index|no|bd_09#inc_2016_2021|0-24|father|0|52.3 (48.5;56.3)|48.5145407590388|56.3183509244704|52.253409686
education_level: title|education_level|no|bd_09#inc_2016_2021|0-24|father|0||||
education_level: long_education|education_level|no|bd_09#inc_2016_2021|0-24|father|0|1,613 (25.3)|25.3138731952291||1613
education_level: medium_education|education_level|no|bd_09#inc_2016_2021|0-24|father|0|3,399 (53.3)|53.3427495291902||3399
education_level: no_education|education_level|no|bd_09#inc_2016_2021|0-24|father|0|186 (2.9)|2.91902071563088||186
education_level: short_education|education_level|no|bd_09#inc_2016_2021|0-24|father|0|1,174 (18.4)|18.4243565599497||1174
__n|__n|no|bd_09#inc_2016_2021|0-24|father|1|6,372 (100.0)|100||6372
male|male|no|bd_09#inc_2016_2021|0-24|father|1|6,372 (100.0)|100||6372
cci_g: title|cci_g|no|bd_09#inc_2016_2021|0-24|father|1||||
cci_g: +3|cci_g|no|bd_09#inc_2016_2021|0-24|father|1|161 (2.5)|2.52667922159447||161
cci_g: 0|cci_g|no|bd_09#inc_2016_2021|0-24|father|1|5,278 (82.8)|82.8311362209667||5278
cci_g: 1-2|cci_g|no|bd_09#inc_2016_2021|0-24|father|1|933 (14.6)|14.6421845574387||933
age_index|age_index|no|bd_09#inc_2016_2021|0-24|father|1|51.5 (47.2;55.7)|47.1851560745564|55.7031140055393|51.462381166
education_level: title|education_level|no|bd_09#inc_2016_2021|0-24|father|1||||
education_level: long_education|education_level|no|bd_09#inc_2016_2021|0-24|father|1|1,122 (17.6)|17.608286252354||1122
education_level: medium_education|education_level|no|bd_09#inc_2016_2021|0-24|father|1|3,149 (49.4)|49.4193345888261||3149
education_level: no_education|education_level|no|bd_09#inc_2016_2021|0-24|father|1|202 (3.2)|3.17011927181418||202
education_level: short_education|education_level|no|bd_09#inc_2016_2021|0-24|father|1|1,899 (29.8)|29.8022598870056||1899
__n|__n|no|bd_09#prev_2021|0-24|father|0|5,187 (100.0)|100||5187
male|male|no|bd_09#prev_2021|0-24|father|0|5,187 (100.0)|100||5187
cci_g: title|cci_g|no|bd_09#prev_2021|0-24|father|0||||
cci_g: +3|cci_g|no|bd_09#prev_2021|0-24|father|0|98 (1.9)|1.88933873144399||98
cci_g: 0|cci_g|no|bd_09#prev_2021|0-24|father|0|4,375 (84.3)|84.3454790823212||4375
cci_g: 1-2|cci_g|no|bd_09#prev_2021|0-24|father|0|714 (13.8)|13.7651821862348||714
age_index|age_index|no|bd_09#prev_2021|0-24|father|0|53.9 (50.1;57.7)|50.1205479452054|57.6767123287671|53.917808219
education_level: title|education_level|no|bd_09#prev_2021|0-24|father|0||||
education_level: long_education|education_level|no|bd_09#prev_2021|0-24|father|0|1,344 (25.9)|25.910931174089||1344
education_level: medium_education|education_level|no|bd_09#prev_2021|0-24|father|0|2,781 (53.6)|53.6148062463852||2781
education_level: no_education|education_level|no|bd_09#prev_2021|0-24|father|0|125 (2.4)|2.40987083092346||125
education_level: short_education|education_level|no|bd_09#prev_2021|0-24|father|0|937 (18.1)|18.0643917486022||937
__n|__n|no|bd_09#prev_2021|0-24|father|1|5,187 (100.0)|100||5187
male|male|no|bd_09#prev_2021|0-24|father|1|5,187 (100.0)|100||5187
cci_g: title|cci_g|no|bd_09#prev_2021|0-24|father|1||||
cci_g: +3|cci_g|no|bd_09#prev_2021|0-24|father|1|144 (2.8)|2.77617119722382||144
cci_g: 0|cci_g|no|bd_09#prev_2021|0-24|father|1|4,197 (80.9)|80.9138230190861||4197
cci_g: 1-2|cci_g|no|bd_09#prev_2021|0-24|father|1|846 (16.3)|16.3100057836899||846
age_index|age_index|no|bd_09#prev_2021|0-24|father|1|53.1 (48.8;57.3)|48.8497267759562|57.3013698630137|53.115068493
education_level: title|education_level|no|bd_09#prev_2021|0-24|father|1||||
education_level: long_education|education_level|no|bd_09#prev_2021|0-24|father|1|923 (17.8)|17.7944862155388||923
education_level: medium_education|education_level|no|bd_09#prev_2021|0-24|father|1|2,568 (49.5)|49.5083863504916||2568
education_level: no_education|education_level|no|bd_09#prev_2021|0-24|father|1|145 (2.8)|2.79545016387121||145
education_level: short_education|education_level|no|bd_09#prev_2021|0-24|father|1|1,551 (29.9)|29.9016772700983||1551
__n|__n|no|bd_10#inc_2016_2021|0-24|father|0|4,481 (100.0)|100||4481
male|male|no|bd_10#inc_2016_2021|0-24|father|0|4,481 (100.0)|100||4481
cci_g: title|cci_g|no|bd_10#inc_2016_2021|0-24|father|0||||
cci_g: +3|cci_g|no|bd_10#inc_2016_2021|0-24|father|0|62 (1.4)|1.38361972773934||62
cci_g: 0|cci_g|no|bd_10#inc_2016_2021|0-24|father|0|3,931 (87.7)|87.7259540281187||3931
cci_g: 1-2|cci_g|no|bd_10#inc_2016_2021|0-24|father|0|488 (10.9)|10.8904262441419||488
age_index|age_index|no|bd_10#inc_2016_2021|0-24|father|0|49.9 (45.7;54.4)|45.7150684931506|54.408309005165|49.904918033
education_level: title|education_level|no|bd_10#inc_2016_2021|0-24|father|0||||
education_level: long_education|education_level|no|bd_10#inc_2016_2021|0-24|father|0|1,223 (27.3)|27.2930149520196||1223
